Rank,Name,Frequency,Year
1373,Janna-Marynn,1,1990
1373,Jannet,1,1990
1373,Janniene,1,1990
1373,Janvier,1,1990
1373,Janylle,1,1990
1373,Japhia,1,1990
1373,Jaquelynn,1,1990
1373,Jaqui,1,1990
1373,Jara,1,1990
1373,Jasdeep,1,1990
1373,Jaskamal,1,1990
1373,Jaskaranjit,1,1990
1373,Jaslean,1,1990
1373,Jasman,1,1990
1373,Jasminder,1,1990
1373,Jasmyne,1,1990
1373,Jasneet,1,1990
1373,Jasper,1,1990
1373,Jaspreet-Kaur,1,1990
1373,Jasra,1,1990
1373,Jasreet,1,1990
1373,Jassie,1,1990
1373,Jaussila,1,1990
1373,Jay,1,1990
1373,Jaya,1,1990
1373,Jaydee,1,1990
1373,Jayla,1,1990
1373,Jaylina,1,1990
1373,Jayline,1,1990
1373,Jayne,1,1990
1373,Jaynell,1,1990
1373,Jazlyn,1,1990
1373,Jc,1,1990
1373,Jealisa,1,1990
1373,Jeana,1,1990
1373,Jeanean,1,1990
1373,Jeanetta,1,1990
1373,Jeanette,1,1990
1373,Jeannette,1,1990
1373,Jeannie,1,1990
1373,Jelena,1,1990
1373,Jelise,1,1990
1373,Jemma,1,1990
1373,Jenall,1,1990
1373,Jenalle,1,1990
1373,Jenaye,1,1990
1373,Jeneille,1,1990
1373,Jenell,1,1990
1373,Jenielle,1,1990
1373,Jeniese,1,1990
1373,Jenika,1,1990
1373,Jenna-Katheryn,1,1990
1373,Jennese,1,1990
1373,Jennifer-Anne,1,1990
1373,Jenny-Lee,1,1990
1373,Jeralyn,1,1990
1373,Jeri,1,1990
1373,Jerri,1,1990
1373,Jerrie,1,1990
1373,Jerri-Lynn,1,1990
1373,Jeryn,1,1990
1373,Jesilyn,1,1990
1373,Jessalin,1,1990
1373,Jessalynne,1,1990
1373,Jessamy,1,1990
1373,Jessea,1,1990
1373,Jessee,1,1990
1373,Jesselyn,1,1990
1373,Jessenia,1,1990
1373,Jessica-Farrah,1,1990
1373,Jessica-Rita,1,1990
1373,Jessicka,1,1990
1373,Jessie-Ann,1,1990
1373,Jessie-Lee,1,1990
1373,Jessie-Lynn,1,1990
1373,Jessyka-Lin,1,1990
1373,Jesyca,1,1990
1373,Jherica,1,1990
1373,Jia,1,1990
1373,Jiae,1,1990
1373,Jiana,1,1990
1373,Jihan,1,1990
1373,Jilaine,1,1990
1373,Jilayne,1,1990
1373,Jiley,1,1990
1373,Jilian,1,1990
1373,Jillana,1,1990
1373,Jillene,1,1990
1373,Jillisa,1,1990
1373,Jill-Lynn,1,1990
1373,Jillyan,1,1990
1373,Jinessa,1,1990
1373,Jinni,1,1990
1373,J-Lyn,1,1990
1373,Jo,1,1990
1373,Joalynn,1,1990
1373,Joana,1,1990
1373,Joanie,1,1990
1373,Jo-Ann,1,1990
1373,Jo-Anne,1,1990
1373,Joceline,1,1990
1373,Jocelyne,1,1990
1373,Jocelynn,1,1990
1373,Joclyn,1,1990
1373,Jocoba,1,1990
1373,Jodel,1,1990
1373,Jodie-Lynn,1,1990
1373,Joella,1,1990
1373,Joeni,1,1990
1373,Joesphine,1,1990
1373,Johannah,1,1990
1373,Johanne,1,1990
1373,Joilinn,1,1990
1373,Jolan,1,1990
1373,Jolanna,1,1990
1373,Joline,1,1990
1373,Jolisa,1,1990
1373,Jolyn,1,1990
1373,Jonessa,1,1990
1373,Jonita,1,1990
1373,Jonnee-Mae,1,1990
1373,Jordane,1,1990
1373,Jordanna,1,1990
1373,Jordan-Rebekah,1,1990
1373,Jordi,1,1990
1373,Jordynn,1,1990
1373,Jorie,1,1990
1373,Jorinda,1,1990
1373,Jory,1,1990
1373,Joscelyne,1,1990
1373,Jose,1,1990
1373,Joselle,1,1990
1373,Joshika,1,1990
1373,Josie-Lee,1,1990
1373,Joslyne,1,1990
1373,Josselyn,1,1990
1373,Jovana,1,1990
1373,Jovimarie,1,1990
1373,Jovita,1,1990
1373,Joyleen,1,1990
1373,Joylyn,1,1990
1373,Joyoshree,1,1990
1373,Joza,1,1990
1373,Judie,1,1990
1373,Judylynn,1,1990
1373,Juel,1,1990
1373,Juelle,1,1990
1373,Juhaina,1,1990
1373,Juleigh,1,1990
1373,Julene,1,1990
1373,Julia-Lynn,1,1990
1373,Juliane,1,1990
1373,Julie-Ann,1,1990
1373,Julien,1,1990
1373,Juliet,1,1990
1373,Juliette,1,1990
1373,Juline,1,1990
1373,June,1,1990
1373,Justeen,1,1990
1373,Justelina-Delcia,1,1990
1373,Justene,1,1990
1373,Justiah,1,1990
1373,Justin,1,1990
1373,Justine-May,1,1990
1373,Justyna,1,1990
1373,Justyne,1,1990
1373,Jylisa,1,1990
1373,Jynelle,1,1990
1373,Jynessia,1,1990
1373,Jyodi,1,1990
1373,Kabrea,1,1990
1373,Kabrina,1,1990
1373,Kachina,1,1990
1373,Kaden,1,1990
1373,Kadija,1,1990
1373,Kadyn,1,1990
1373,Kaede,1,1990
1373,Kae-Lea,1,1990
1373,Kaeleigh,1,1990
1373,Kaeley,1,1990
1373,Kaeli,1,1990
1373,Kaelie,1,1990
1373,Kaelyn,1,1990
1373,Kaesha,1,1990
1373,Kahla,1,1990
1373,Kahlaya,1,1990
1373,Kahlei,1,1990
1373,Kaia,1,1990
1373,Kaicee,1,1990
1373,Kaihla,1,1990
1373,Kailah,1,1990
1373,Kailen,1,1990
1373,Kailie,1,1990
1373,Kaily,1,1990
1373,Kailynn,1,1990
1373,Kaisha,1,1990
1373,Kaitlan,1,1990
1373,Ka-Lam,1,1990
1373,Kalea,1,1990
1373,Kaleen,1,1990
1373,Kalia,1,1990
1373,Kaliesha,1,1990
1373,Kali-Mae,1,1990
1373,Kalina,1,1990
1373,Kalinda,1,1990
1373,Kalisha,1,1990
1373,Kaliska,1,1990
1373,Kallashandra,1,1990
1373,Kalley,1,1990
1373,Kallie,1,1990
1373,Kalmy,1,1990
1373,Kalsie,1,1990
1373,Kalysha,1,1990
1373,Kalysta,1,1990
1373,Kamal,1,1990
1373,Kamalpreet,1,1990
1373,Kamaria,1,1990
1373,Kameko,1,1990
1373,Kami,1,1990
1373,Kamiko,1,1990
1373,Kamilah,1,1990
1373,Kana,1,1990
1373,Kandus,1,1990
1373,Kandyce,1,1990
1373,Kane,1,1990
1373,Kanesa,1,1990
1373,Kanesha,1,1990
1373,Kansas,1,1990
1373,Kaori,1,1990
1373,Kar,1,1990
1373,Karah,1,1990
1373,Karalynn,1,1990
1373,Karamia,1,1990
1373,Kar-Bik,1,1990
1373,Kareena,1,1990
1373,Karena,1,1990
1373,Kari-Lynn,1,1990
1373,Karinn,1,1990
1373,Karinna,1,1990
1373,Karis,1,1990
1373,Karissa-Lynn,1,1990
1373,Karleigh,1,1990
1373,Karlene-Pamela,1,1990
1373,Karlynn,1,1990
1373,Karmyn,1,1990
1373,Karol,1,1990
1373,Karolina,1,1990
1373,Karren,1,1990
1373,Karrilynn,1,1990
1373,Karuna,1,1990
1373,Kasha,1,1990
1373,Kasi,1,1990
1373,Kasie,1,1990
1373,Kasiku,1,1990
1373,Kasmira,1,1990
1373,Kassaundra,1,1990
1373,Kassee,1,1990
1373,Kassey,1,1990
1373,Kassima,1,1990
1373,Katanya,1,1990
1373,Katee,1,1990
1373,Katelan,1,1990
1373,Katelyne,1,1990
1373,Kathaleen,1,1990
1373,Katherin,1,1990
1373,Katheryne,1,1990
1373,Kathlene,1,1990
1373,Kathyrn,1,1990
1373,Katie-Anne,1,1990
1373,Katina,1,1990
1373,Katja,1,1990
1373,Katlayn,1,1990
1373,Katlynne,1,1990
1373,Katrusia,1,1990
1373,Kattie,1,1990
1373,Kattie-Lynn,1,1990
1373,Katty,1,1990
1373,Katya,1,1990
1373,Katy-Anne,1,1990
1373,Kauley,1,1990
1373,Kawthar,1,1990
1373,Kawther,1,1990
1373,Kayanna,1,1990
1373,Kaycie,1,1990
1373,Kaydee,1,1990
1373,Kaydie,1,1990
1373,Kayelee,1,1990
1373,Kayla-Ann,1,1990
1373,Kayla-Dawn,1,1990
1373,Kayle,1,1990
1373,Kay-Lee,1,1990
1373,Kayly,1,1990
1373,Kaylynn,1,1990
1373,Kaysee,1,1990
1373,Kaytlan,1,1990
1373,Kaytlyne,1,1990
1373,Kayzra,1,1990
1373,Kazuyo,1,1990
1373,Kdianne,1,1990
1373,Kea,1,1990
1373,Keaghan,1,1990
1373,Keaira,1,1990
1373,Kearstin,1,1990
1373,Kearstyn,1,1990
1373,Keelan,1,1990
1373,Keelia,1,1990
1373,Keellie,1,1990
1373,Keenan,1,1990
1373,Keerat,1,1990
1373,Keesha,1,1990
1373,Keiandra,1,1990
1373,Keiko,1,1990
1373,Keirsten,1,1990
1373,Kelan,1,1990
1373,Kelcey,1,1990
1373,Kelci,1,1990
1373,Kelcie,1,1990
1373,Kelin,1,1990
1373,Kelliane,1,1990
1373,Kell-Sea,1,1990
1373,Kellsey,1,1990
1373,Kellyanne,1,1990
1373,Kelly-Anne,1,1990
1373,Kelly-Dawn,1,1990
1373,Kelly-Shea,1,1990
1373,Kelsea,1,1990
1373,Kelsee,1,1990
1373,Kelty,1,1990
1373,Kelycia,1,1990
1373,Kendahl,1,1990
1373,Kendal,1,1990
1373,Kendice,1,1990
1373,Kenidy,1,1990
1373,Kenna,1,1990
1373,Kerianne,1,1990
1373,Keridiss,1,1990
1373,Kerie,1,1990
1373,Kerilyn,1,1990
1373,Keri-Lyn,1,1990
1373,Kerin,1,1990
1373,Kerisa,1,1990
1373,Kerith,1,1990
1373,Kermun,1,1990
1373,Kerri-Anne,1,1990
1373,Kerrie,1,1990
1373,Kersti,1,1990
1373,Kerstina,1,1990
1373,Kerstyn,1,1990
1373,Keshena,1,1990
1373,Keshia-Marie,1,1990
1373,Ketaki,1,1990
1373,Keyata,1,1990
1373,Keylee,1,1990
1373,Kez-Anne,1,1990
1373,Khadijah,1,1990
1373,Kharissa,1,1990
1373,Khaulah,1,1990
1373,Khristine,1,1990
1373,Khristy,1,1990
1373,Khushjeet,1,1990
1373,Kiana,1,1990
1373,Kiara-Jade,1,1990
1373,Kiaya-Dawn,1,1990
1373,Kiershyn,1,1990
1373,Kieva,1,1990
1373,Kimara,1,1990
1373,Kimber,1,1990
1373,Kimberleigh,1,1990
1373,Kimdeep,1,1990
1373,Kimi,1,1990
1373,Kimiko,1,1990
1373,Kimmy,1,1990
1373,Kim-Thi,1,1990
1373,Kindra,1,1990
1373,Kineta,1,1990
1373,Kinza,1,1990
1373,Kiona,1,1990
1373,Kiralyn,1,1990
1373,Kiran,1,1990
1373,Kirandeep,1,1990
1373,Kirendeep,1,1990
1373,Kirenjit,1,1990
1373,Kiri,1,1990
1373,Kirin,1,1990
1373,Kirnvir,1,1990
1373,Kirra,1,1990
1373,Kirsta,1,1990
1373,Kirstan,1,1990
1373,Kirstee,1,1990
1373,Kirstei,1,1990
1373,Kirsti,1,1990
1373,Kirston,1,1990
1373,Kisa,1,1990
1373,Kisha,1,1990
1373,Kishana,1,1990
1373,Kishia,1,1990
1373,Kistie,1,1990
1373,Kitty,1,1990
1373,Kiva,1,1990
1373,Kiya,1,1990
1373,Kjirsten,1,1990
1373,Kloe,1,1990
1373,Klorisa,1,1990
1373,Kodi,1,1990
1373,Kodi-Lee,1,1990
1373,Kohl,1,1990
1373,Kolby,1,1990
1373,Kolese,1,1990
1373,Kolina,1,1990
1373,Korie,1,1990
1373,Korrin,1,1990
1373,Korrine,1,1990
1373,Kortnaey,1,1990
1373,Kortnee,1,1990
1373,Kourtnee,1,1990
1373,Kourtnei,1,1990
1373,Krechenna,1,1990
1373,Krista-Lee,1,1990
1373,Kristene,1,1990
1373,Kristian,1,1990
1373,Kristiana,1,1990
1373,Kristiann,1,1990
1373,Kristie-Anne,1,1990
1373,Kristie-Marie,1,1990
1373,Kristien,1,1990
1373,Kristjana,1,1990
1373,Krysia,1,1990
1373,Kryssa,1,1990
1373,Krysti,1,1990
1373,Krystie,1,1990
1373,Krystyna,1,1990
1373,Kryzll,1,1990
1373,Kurstie,1,1990
1373,Kurstyn,1,1990
1373,Kwther,1,1990
1373,Kyla-Faye,1,1990
1373,Kylia,1,1990
1373,Kylie-Rae,1,1990
1373,Kyllo,1,1990
1373,Kymberlee,1,1990
1373,Kyoko,1,1990
1373,Kyran,1,1990
1373,Kyria,1,1990
1373,Kyriay,1,1990
1373,Kyrstyn,1,1990
1373,Kysa,1,1990
1373,Lacara,1,1990
1373,Laci,1,1990
1373,Lacie,1,1990
1373,Lael,1,1990
1373,Laila,1,1990
1373,Lainie,1,1990
1373,Lakeisha,1,1990
1373,Lakelind,1,1990
1373,Lakota,1,1990
1373,Lamara,1,1990
1373,Lamia,1,1990
1373,Lamya,1,1990
1373,Lanae,1,1990
1373,Landra,1,1990
1373,Langley,1,1990
1373,Lanica,1,1990
1373,Lanny,1,1990
1373,Larana,1,1990
1373,Larasia,1,1990
1373,Larrissa,1,1990
1373,Laryssa,1,1990
1373,Lasena,1,1990
1373,Lateasha,1,1990
1373,Lateisha,1,1990
1373,Latesha,1,1990
1373,Latonah,1,1990
1373,Latoya,1,1990
1373,Latrisha,1,1990
1373,Launa,1,1990
1373,Laura-Lynn,1,1990
1373,Laurann,1,1990
1373,Laureen,1,1990
1373,Laurell,1,1990
1373,Laurenne,1,1990
1373,Laurin,1,1990
1373,Laurisa,1,1990
1373,Laurissa,1,1990
1373,Laurna,1,1990
1373,Laurren,1,1990
1373,Lausanne,1,1990
1373,Laverne,1,1990
1373,Lawna,1,1990
1373,Lawra,1,1990
1373,Layal,1,1990
1373,Layla,1,1990
1373,Laysha,1,1990
1373,Lea,1,1990
1373,Leah-Gabrielle,1,1990
1373,Leandra,1,1990
1373,Leane,1,1990
1373,Leann,1,1990
1373,Leanore,1,1990
1373,Leaticia,1,1990
1373,Leba,1,1990
1373,Leeann,1,1990
1373,Leeanna,1,1990
1373,Leeanne,1,1990
1373,Leesa,1,1990
1373,Leigha,1,1990
1373,Leighsha,1,1990
1373,Leisha,1,1990
1373,Leray,1,1990
1373,Leslee,1,1990
1373,Lesley-Ann,1,1990
1373,Levi,1,1990
1373,Lexie,1,1990
1373,Leya,1,1990
1373,Lhea,1,1990
1373,Li,1,1990
1373,Lia,1,1990
1373,Lian,1,1990
1373,Lianne,1,1990
1373,Lichelle,1,1990
1373,Lila,1,1990
1373,Lilith,1,1990
1373,Lindsi,1,1990
1373,Linsay,1,1990
1373,Linzy,1,1990
1373,Lisa-Ann,1,1990
1373,Lisa-Marie,1,1990
1373,Lisbeth,1,1990
1373,Liselle,1,1990
1373,Liselotte,1,1990
1373,Lisha,1,1990
1373,Lissa,1,1990
1373,Lita,1,1990
1373,Liteasha,1,1990
1373,Lith,1,1990
1373,Little,1,1990
1373,Livia,1,1990
1373,Liyany,1,1990
1373,Liza,1,1990
1373,Lizanne,1,1990
1373,Lona,1,1990
1373,Lonnie,1,1990
1373,Lora,1,1990
1373,Loralea,1,1990
1373,Loralee,1,1990
1373,Loredana,1,1990
1373,Lorelei,1,1990
1373,Lorene,1,1990
1373,Lorian,1,1990
1373,Lori-Ann,1,1990
1373,Lorie,1,1990
1373,Lorilei,1,1990
1373,Lorinda,1,1990
1373,Lorine,1,1990
1373,Lorna-Lori,1,1990
1373,Loryn,1,1990
1373,Louisiana,1,1990
1373,Lua,1,1990
1373,Luan,1,1990
1373,Luanne,1,1990
1373,Lucienne,1,1990
1373,Lucina,1,1990
1373,Lucyna,1,1990
1373,Luella,1,1990
1373,Lukia,1,1990
1373,Luna,1,1990
1373,Lurel,1,1990
1373,Lurissa,1,1990
1373,Lutfiya,1,1990
1373,Lutina,1,1990
1373,Luwam,1,1990
1373,Lydeen,1,1990
1373,Lynda,1,1990
1373,Lyndi,1,1990
1373,Lyndley,1,1990
1373,Lyndsie,1,1990
1373,Lynessa,1,1990
1373,Lynley,1,1990
1373,Lynnae,1,1990
1373,Lynnaya,1,1990
1373,Lynnette,1,1990
1373,Lynnsy,1,1990
1373,Lynsay-Rose,1,1990
1373,Lynsi,1,1990
1373,Lynzee,1,1990
1373,Lynzie,1,1990
1373,Lyra,1,1990
1373,M.,1,1990
1373,Macey,1,1990
1373,Macilyn,1,1990
1373,Mackenzi,1,1990
1373,Mackenzy,1,1990
1373,Macy,1,1990
1373,Maddleine,1,1990
1373,Madelyne,1,1990
1373,Madilyn,1,1990
1373,Madisen,1,1990
1373,Madisson,1,1990
1373,Madisyn,1,1990
1373,Madyson,1,1990
1373,Mae,1,1990
1373,Maeghan,1,1990
1373,Magdalene,1,1990
1373,Magyn,1,1990
1373,Maia,1,1990
1373,Maibble,1,1990
1373,Maibritt,1,1990
1373,Maigann,1,1990
1373,Maikim,1,1990
1373,Maikki,1,1990
1373,Maila,1,1990
1373,Maireena,1,1990
1373,Maisam,1,1990
1373,Maisara,1,1990
1373,Maisy,1,1990
1373,Maisyn,1,1990
1373,Majeda,1,1990
1373,Makarena,1,1990
1373,Makayla,1,1990
1373,Makena,1,1990
1373,Makenzi,1,1990
1373,Makyla,1,1990
1373,Malaki,1,1990
1373,Maleeka,1,1990
1373,Malika,1,1990
1373,Malinda,1,1990
1373,Malissa,1,1990
1373,Mallorey,1,1990
1373,Mallorie,1,1990
1373,Malory,1,1990
1373,Malwina,1,1990
1373,Malynn,1,1990
1373,Manal,1,1990
1373,Manbir,1,1990
1373,Manda,1,1990
1373,Mandalyn,1,1990
1373,Mandalynn,1,1990
1373,Mandeep,1,1990
1373,Mandie,1,1990
1373,Mandi-Lorraine,1,1990
1373,Mandip,1,1990
1373,Mandi-Rae,1,1990
1373,Manisha,1,1990
1373,Mansharn,1,1990
1373,Maral,1,1990
1373,Maraya,1,1990
1373,Marcedes,1,1990
1373,Marcey,1,1990
1373,Mardi,1,1990
1373,Mareike,1,1990
1373,Margaret-Lynn,1,1990
1373,Margarita,1,1990
1373,Maricel,1,1990
1373,Mari-Dev,1,1990
1373,Marie-Claire,1,1990
1373,Marie-Pierre,1,1990
1373,Marijke,1,1990
1373,Marijo,1,1990
1373,Marilee,1,1990
1373,Marilucia,1,1990
1373,Marin,1,1990
1373,Marit,1,1990
1373,Marlea,1,1990
1373,Marleigh,1,1990
1373,Marlena,1,1990
1373,Marlese,1,1990
1373,Marlies,1,1990
1373,Marlis,1,1990
1373,Marly,1,1990
1373,Marney,1,1990
1373,Marni,1,1990
1373,Marni-Lyn,1,1990
1373,Maron,1,1990
1373,Martine,1,1990
1373,Maryama,1,1990
1373,Maryann,1,1990
1373,Mary-Anne,1,1990
1373,Marybeth,1,1990
1373,Mary-Katherine,1,1990
1373,Mary-Rose,1,1990
1373,Matatha,1,1990
1373,Matina,1,1990
1373,Matricia,1,1990
1373,Mattae,1,1990
1373,Mattea,1,1990
1373,Mattison,1,1990
1373,Maud,1,1990
1373,Maurissa,1,1990
1373,Maycm,1,1990
1373,Maydie,1,1990
1373,Mayu,1,1990
1373,Mazlie,1,1990
1373,Mckendra,1,1990
1373,Mckenna,1,1990
1373,Mckensy-Anne,1,1990
1373,Mckenzie,1,1990
1373,Meaggan,1,1990
1373,Mecede,1,1990
1373,Mechelle,1,1990
1373,Meenal,1,1990
1373,Megen,1,1990
1373,Meggie,1,1990
1373,Mehgan,1,1990
1373,Meika,1,1990
1373,Meishell,1,1990
1373,Melana,1,1990
1373,Melanie-Zita,1,1990
1373,Melany,1,1990
1373,Melena,1,1990
1373,Melenee,1,1990
1373,Melina,1,1990
1373,Melinna,1,1990
1373,Melisent,1,1990
1373,Melita,1,1990
1373,Mellissa,1,1990
1373,Melveera,1,1990
1373,Merai,1,1990
1373,Merika,1,1990
1373,Merrisa,1,1990
1373,Merrissa,1,1990
1373,Meryk,1,1990
1373,Mesha,1,1990
1373,Mia-Bernadine,1,1990
1373,Miada,1,1990
1373,Mianna,1,1990
1373,Micah,1,1990
1373,Michael-Ann,1,1990
1373,Michaela-Rae,1,1990
1373,Michala,1,1990
1373,Michalene,1,1990
1373,Michela,1,1990
1373,Michelina,1,1990
1373,Michelle-Rae,1,1990
1373,Michilla,1,1990
1373,Mikasa,1,1990
1373,Mikela,1,1990
1373,Mikki,1,1990
1373,Mikyla,1,1990
1373,Mila,1,1990
1373,Milan,1,1990
1373,Milica,1,1990
1373,Milli-Joanna,1,1990
1373,Milly,1,1990
1373,Minni,1,1990
1373,Miori,1,1990
1373,Miquila,1,1990
1373,Mira,1,1990
1373,Mirena,1,1990
1373,Miriah,1,1990
1373,Mirna,1,1990
1373,Misel,1,1990
1373,Misha,1,1990
1373,Misker,1,1990
1373,Miste,1,1990
1373,Mistie,1,1990
1373,Misty-Lynn,1,1990
1373,Mitanjeli,1,1990
1373,Moeah,1,1990
1373,Momoko,1,1990
1373,Mona,1,1990
1373,Moneera,1,1990
1373,Monicca,1,1990
1373,Morag,1,1990
1373,Morganne,1,1990
1373,Morginn,1,1990
1373,Morrina,1,1990
1373,Mouna,1,1990
1373,Mponya,1,1990
1373,Mrianda,1,1990
1373,Munpreet,1,1990
1373,Mussia,1,1990
1373,Mwansa,1,1990
1373,Mya,1,1990
1373,Mylene,1,1990
1373,Mylinh,1,1990
1373,Myra,1,1990
1373,Myrandha-Jo,1,1990
1373,Mysatt,1,1990
1373,Mysha,1,1990
1373,Myura,1,1990
1373,Nabeela,1,1990
1373,Nada,1,1990
1373,Nadean,1,1990
1373,Nadeane,1,1990
1373,Nadeen,1,1990
1373,Nadima,1,1990
1373,Nadya,1,1990
1373,Nafiza,1,1990
1373,Nagham,1,1990
1373,Najlaa,1,1990
1373,Nakayla,1,1990
1373,Nalanie,1,1990
1373,Narissa,1,1990
1373,Naryrath,1,1990
1373,Nashambi,1,1990
1373,Nastashia,1,1990
1373,Natacha,1,1990
1373,Natalee,1,1990
1373,Natali,1,1990
1373,Natashi,1,1990
1373,Natesha,1,1990
1373,Nathaly,1,1990
1373,Nattalia,1,1990
1373,Navjit,1,1990
1373,Navkiran,1,1990
1373,Navonia,1,1990
1373,Nduta,1,1990
1373,Nealmanie,1,1990
1373,Neda,1,1990
1373,Nedaya,1,1990
1373,Neddy,1,1990
1373,Neechel,1,1990
1373,Neesha,1,1990
1373,Neha,1,1990
1373,Nehal,1,1990
1373,Nelia,1,1990
1373,Neomi,1,1990
1373,Nerissa,1,1990
1373,Nestille,1,1990
1373,Netanya,1,1990
1373,Nevada,1,1990
1373,Nga,1,1990
1373,Ngoc,1,1990
1373,Nichel,1,1990
1373,Nichol,1,1990
1373,Nicholette,1,1990
1373,Nickie,1,1990
1373,Nickolina,1,1990
1373,Nicol,1,1990
1373,Nicolyn,1,1990
1373,Nidhi,1,1990
1373,Nieva,1,1990
1373,Nifiterie,1,1990
1373,Nikala,1,1990
1373,Nikitah,1,1990
1373,Nikiya,1,1990
1373,Nikka,1,1990
1373,Nikkieta,1,1990
1373,Nikoleta,1,1990
1373,Nikolina,1,1990
1373,Ni'Meh,1,1990
1373,Nisa,1,1990
1373,Nisha,1,1990
1373,Nissa,1,1990
1373,Nita,1,1990
1373,Nitasha,1,1990
1373,Noelannah,1,1990
1373,Noèle,1,1990
1373,Norah,1,1990
1373,Noranda,1,1990
1373,Norma,1,1990
1373,Nour,1,1990
1373,Nuri,1,1990
1373,Nurian,1,1990
1373,Nyebath,1,1990
1373,Nykita,1,1990
1373,Nykkole,1,1990
1373,Oalah,1,1990
1373,Odelia,1,1990
1373,Ola,1,1990
1373,Olla,1,1990
1373,Olwen,1,1990
1373,Oriana,1,1990
1373,Orla,1,1990
1373,Orleane,1,1990
1373,Osaze,1,1990
1373,Ovilok,1,1990
1373,Paege,1,1990
1373,Paisha,1,1990
1373,Palyferie,1,1990
1373,Pamella,1,1990
1373,Pamneet,1,1990
1373,Pamraj,1,1990
1373,Paresa,1,1990
1373,Paris,1,1990
1373,Parmdeep,1,1990
1373,Parminder,1,1990
1373,Parvoneh,1,1990
1373,Pathrysha,1,1990
1373,Patience,1,1990
1373,Patricia-Anne,1,1990
1373,Paul,1,1990
1373,Paulyna,1,1990
1373,Pearlic,1,1990
1373,Peggy,1,1990
1373,Perlina,1,1990
1373,Perri,1,1990
1373,Phaedra,1,1990
1373,Phallon,1,1990
1373,Phanson,1,1990
1373,Pheadra,1,1990
1373,Phebe-Anne,1,1990
1373,Phelony,1,1990
1373,Phia,1,1990
1373,Phiefer,1,1990
1373,Phillipa,1,1990
1373,Philomena,1,1990
1373,Phuong,1,1990
1373,Phyline,1,1990
1373,Pilar,1,1990
1373,Piyashi,1,1990
1373,Poiyun,1,1990
1373,Pollygaya,1,1990
1373,Pooja,1,1990
1373,Porsha,1,1990
1373,Porshia,1,1990
1373,Portia,1,1990
1373,Prabhneet,1,1990
1373,Prathna,1,1990
1373,Preet,1,1990
1373,Prianka,1,1990
1373,Prinka,1,1990
1373,Priti,1,1990
1373,Priyanka,1,1990
1373,Prokopia,1,1990
1373,Puti,1,1990
1373,Quincy,1,1990
1373,Quintina,1,1990
1373,Raabia,1,1990
1373,Raavyn,1,1990
1373,Rabiya,1,1990
1373,Racheal,1,1990
1373,Rachelle-Ann,1,1990
1373,Rachelle-Ruby,1,1990
1373,Racine,1,1990
1373,Radha,1,1990
1373,Rae,1,1990
1373,Raeah,1,1990
1373,Rae-Ann,1,1990
1373,Raeanna,1,1990
1373,Rae-Anna,1,1990
1373,Rae-Dawn,1,1990
1373,Raedean,1,1990
1373,Raederle,1,1990
1373,Rae-Lee,1,1990
1373,Raeleen,1,1990
1373,Raeleigh,1,1990
1373,Rae-Lynn,1,1990
1373,Rae-Lynne,1,1990
1373,Raena,1,1990
1373,Raeva,1,1990
1373,Raheema,1,1990
1373,Rahemat,1,1990
1373,Rahwa,1,1990
1373,Railey,1,1990
1373,Raiven,1,1990
1373,Rajneet,1,1990
1373,Rakel,1,1990
1373,Ralee,1,1990
1373,Ramanjeet,1,1990
1373,Raminder,1,1990
1373,Ramneet,1,1990
1373,Rana,1,1990
1373,Randall,1,1990
1373,Randean,1,1990
1373,Randeep,1,1990
1373,Randelle,1,1990
1373,Randice,1,1990
1373,Randilee,1,1990
1373,Randi-Lee,1,1990
1373,Randi-Lynn,1,1990
1373,Ranelyn,1,1990
1373,Rani,1,1990
1373,Ranita,1,1990
1373,Ranndie,1,1990
1373,Raphaelle,1,1990
1373,Rati,1,1990
1373,Ravinder,1,1990
1373,Rawan,1,1990
1373,Rayah,1,1990
1373,Rayana,1,1990
1373,Rayanne,1,1990
1373,Rayelle,1,1990
1373,Rayle,1,1990
1373,Rayleen,1,1990
1373,Rayleigh,1,1990
1373,Raymona,1,1990
1373,Rayni,1,1990
1373,Rayshel,1,1990
1373,Razeen,1,1990
1373,Reanna,1,1990
1373,Reanne,1,1990
1373,Rebbekkah,1,1990
1373,Rebeca,1,1990
1373,Rebeka,1,1990
1373,Rebekkah,1,1990
1373,Reece,1,1990
1373,Regan,1,1990
1373,Regis,1,1990
1373,Reha,1,1990
1373,Rei,1,1990
1373,Reily,1,1990
1373,Reme,1,1990
1373,Remi,1,1990
1373,Remick,1,1990
1373,Remy,1,1990
1373,Renata,1,1990
1373,Renate,1,1990
1373,Renè,1,1990
1373,Reneé,1,1990
1373,Renée,1,1990
1373,Renèle,1,1990
1373,Renelle,1,1990
1373,Renna,1,1990
1373,Reno,1,1990
1373,Reyann,1,1990
1373,Rhaelene,1,1990
1373,Rhaelyn,1,1990
1373,Rheann,1,1990
1373,Rheanna,1,1990
1373,Rheanne,1,1990
1373,Rhianne,1,1990
1373,Rhoda,1,1990
1373,Richa,1,1990
1373,Richeena,1,1990
1373,Richel,1,1990
1373,Richele,1,1990
1373,Richina,1,1990
1373,Rickee,1,1990
1373,Ricki,1,1990
1373,Rickie-Lee,1,1990
1373,Riki,1,1990
1373,Rikke,1,1990
1373,Rikki-Lyn,1,1990
1373,Rileigh,1,1990
